date,気象観測地ID,日照時間,日照時間（平年）,全天日射量,全天日射量（平年）,平均風速,最大風速,最大風速風向,最大瞬間風速,最大瞬間風速（風向）,最多風向,平均雲量,平均雲量（平年）,天気（日中）,天気（夜）,平均現地気圧,降雪量,降雪量（平年）,最深積雪,最深積雪（平年）
2015-03-27,w000014,11.9,5.0,,,3.0,7.7,西,10.1,西,南,,,,,,,,,
2015-03-28,w000014,9.8,5.1,,,3.0,8.7,西,12.2,西,南,,,,,,,,,
2015-03-29,w000014,0.4,5.2,,,2.6,6.9,南西,10.3,南西,西南西,,,,,,,,,
2015-03-30,w000014,8.5,5.3,,,2.4,4.3,北北西,6.2,北北西,北西,,,,,,,,,
2015-03-31,w000014,10.2,5.4,,,3.0,8.2,西南西,12.0,西南西,南,,,,,,,,,
2015-04-01,w000014,0.0,5.5,,,2.3,4.9,北北東,8.9,北東,北東,,,,,,,,,
2015-04-02,w000014,11.1,5.6,,,2.8,5.3,東南東,8.6,東北東,東,,,,,,,,,
2015-04-03,w000014,1.4,5.7,,,4.7,12.9,南南西,20.3,南南西,南南西,,,,,,,,,
2015-04-04,w000014,8.3,5.8,,,4.5,9.3,東,13.6,東,東南東,,,,,,,,,
2015-04-05,w000014,0.0,5.9,,,2.9,8.3,西,12.0,西南西,西,,,,,,,,,
2015-04-06,w000014,0.0,6.0,,,2.7,5.1,北北東,8.6,北北東,北北東,,,,,,,,,
2015-04-07,w000014,0.0,6.0,,,3.8,5.9,北北東,9.4,北東,北東,,,,,,,,,
2015-04-08,w000014,0.6,6.0,,,4.1,7.4,東,12.0,東,東北東,,,,,,,,,
2015-04-09,w000014,11.6,6.0,,,2.6,5.9,北西,8.7,東南東,東南東,,,,,,,,,
2015-04-10,w000014,0.0,6.0,,,1.6,3.4,南東,5.4,東北東,南東,,,,,,,,,
2015-04-11,w000014,0.0,6.0,,,2.1,4.4,東南東,7.1,北,北,,,,,,,,,
2015-04-12,w000014,9.0,6.0,,,3.8,7.3,東南東,10.7,東,東南東,,,,,,,,,
2015-04-13,w000014,0.0,6.1,,,2.7,5.0,東,7.6,東,東南東,,,,,,,,,
2015-04-14,w000014,0.2,6.1,,,2.4,8.6,西,12.7,西,南東,,,,,,,,,
2015-04-15,w000014,2.5,6.1,,,3.7,8.9,西南西,17.9,南西,南南西,,,,,,,,,
2015-04-16,w000014,7.7,6.1,,,5.4,9.0,西南西,14.3,南南西,南西,,,,,,,,,
2015-04-17,w000014,6.1,6.1,,,3.9,10.9,西北西,16.0,西,南西,,,,,,,,,
2015-04-18,w000014,11.3,6.2,,,3.5,8.9,南西,13.6,南西,南南東,,,,,,,,,
2015-04-19,w000014,1.0,6.2,,,2.1,4.7,東南東,7.4,東,南南東,,,,,,,,,
2015-04-20,w000014,0.0,6.2,,,4.5,10.4,西南西,17.9,西,東南東,,,,,,,,,
2015-04-21,w000014,1.3,6.3,,,2.9,7.0,西北西,10.7,西北西,北,,,,,,,,,
2015-04-22,w000014,11.3,6.3,,,2.1,4.4,北,6.7,北,北,,,,,,,,,
2015-04-23,w000014,9.4,6.4,,,2.6,5.5,西南西,7.2,西南西,西,,,,,,,,,
2015-04-24,w000014,11.0,6.4,,,3.3,8.1,西北西,11.8,西,西南西,,,,,,,,,
2015-04-25,w000014,11.2,6.5,,,2.6,5.1,北北西,7.1,西北西,南南東,,,,,,,,,
2015-04-26,w000014,12.9,6.6,,,2.5,7.0,西南西,9.7,西,南南東,,,,,,,,,
2015-04-27,w000014,12.7,6.6,,,2.6,7.5,西南西,10.8,西南西,南,,,,,,,,,
2015-04-28,w000014,11.3,6.6,,,2.3,5.5,西北西,7.4,西北西,東南東,,,,,,,,,
2015-04-29,w000014,12.5,6.7,,,2.6,5.3,北北西,8.1,北北西,北,,,,,,,,,
2015-04-30,w000014,12.5,6.7,,,2.2,5.5,北北西,8.8,北,北北西,,,,,,,,,
2015-05-01,w000014,12.5,6.7,,,2.4,5.1,北,8.7,北,北北西,,,,,,,,,
2015-05-02,w000014,12.6,6.7,,,2.3,4.4,北北西,6.5,北北西,北北西,,,,,,,,,
2015-05-03,w000014,7.9,6.7,,,1.9,4.6,北西,6.5,西北西,北北西,,,,,,,,,
2015-05-04,w000014,0.0,6.6,,,3.1,9.2,西,13.4,西,南東,,,,,,,,,
2015-05-05,w000014,11.2,6.6,,,2.5,6.1,北西,8.3,北北西,北北西,,,,,,,,,
2015-05-06,w000014,8.2,6.5,,,2.2,7.5,西南西,10.4,西南西,西,,,,,,,,,
2015-05-07,w000014,9.6,6.5,,,1.6,4.1,北西,5.6,北西,北西,,,,,,,,,
2015-05-08,w000014,11.8,6.4,,,2.5,6.2,西南西,8.8,西,西北西,,,,,,,,,
2015-05-09,w000014,1.5,6.4,,,2.0,5.1,北西,8.0,東南東,南東,,,,,,,,,
2015-05-10,w000014,9.8,6.3,,,3.1,6.0,北西,10.1,北北西,北北西,,,,,,,,,
2015-05-11,w000014,10.9,6.3,,,2.6,5.7,北西,7.8,東南東,東南東,,,,,,,,,
2015-05-12,w000014,0.7,6.3,,,2.7,6.7,北西,10.8,西北西,南東,,,,,,,,,
2015-05-13,w000014,11.7,6.3,,,7.3,12.2,南西,21.9,西南西,南西,,,,,,,,,
2015-05-14,w000014,11.0,6.3,,,3.3,7.6,西南西,11.3,南西,西南西,,,,,,,,,
2015-05-15,w000014,3.7,6.4,,,3.1,7.5,西,11.8,西,西南西,,,,,,,,,
2015-05-16,w000014,0.0,6.4,,,2.8,4.7,西,8.1,西,西,,,,,,,,,
2015-05-17,w000014,12.1,6.5,,,2.8,6.1,西南西,8.5,西,南,,,,,,,,,
2015-05-18,w000014,4.6,6.5,,,1.7,4.4,北西,7.0,南東,南南東,,,,,,,,,
2015-05-19,w000014,3.5,6.6,,,2.7,7.2,西南西,10.6,西南西,西南西,,,,,,,,,
2015-05-20,w000014,9.1,6.6,,,3.3,8.5,西,11.9,西南西,西北西,,,,,,,,,
2015-05-21,w000014,13.1,6.7,,,4.2,7.5,西南西,10.7,西南西,西南西,,,,,,,,,
2015-05-22,w000014,11.0,6.7,,,3.7,8.5,南西,12.7,南西,南南東,,,,,,,,,
2015-05-23,w000014,9.6,6.8,,,2.2,6.5,西南西,9.8,西南西,西南西,,,,,,,,,
2015-05-24,w000014,12.9,6.8,,,2.4,5.3,北北西,7.5,北,南南東,,,,,,,,,
2015-05-25,w000014,6.2,6.9,,,1.8,4.7,北北西,7.2,北西,北北西,,,,,,,,,
2015-05-26,w000014,13.5,6.9,,,2.3,5.6,西北西,7.0,西北西,西北西,,,,,,,,,
2015-05-27,w000014,13.3,6.9,,,2.3,5.0,西,8.2,西南西,南,,,,,,,,,
2015-05-28,w000014,5.4,7.0,,,1.8,4.1,西北西,5.3,北西,南,,,,,,,,,
2015-05-29,w000014,12.3,7.0,,,2.4,5.4,北北西,8.8,北北西,南南東,,,,,,,,,
2015-05-30,w000014,7.3,6.9,,,2.5,5.5,西,7.3,西北西,西,,,,,,,,,
2015-05-31,w000014,10.7,6.9,,,3.2,5.7,北北西,8.8,北,北,,,,,,,,,
2014-06-01,w000015,12.3,6.0,,,2.2,4.1,東南東,6.5,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-06-02,w000015,10.1,6.0,,,2.2,4.1,東,6.4,東南東,東,,,,,,0.0,0.0,0.0,0.0
2014-06-03,w000015,8.9,5.9,,,1.7,4.0,東,7.0,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-06-04,w000015,6.6,5.8,,,1.7,3.8,東南東,6.0,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-06-05,w000015,1.0,5.7,,,1.0,2.7,西北西,4.5,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-06-06,w000015,8.0,5.6,,,1.7,3.5,西北西,6.6,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-06-07,w000015,1.0,5.5,,,1.5,3.2,東南東,5.4,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-06-08,w000015,4.5,5.3,,,1.2,3.5,西北西,7.1,北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-06-09,w000015,4.1,5.2,,,1.5,4.1,南東,6.5,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-06-10,w000015,5.2,5.1,,,1.7,4.2,南東,6.6,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-06-11,w000015,0.8,5.0,,,1.0,3.8,東南東,6.0,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-06-12,w000015,0.0,4.9,,,1.4,4.7,北西,10.7,北西,北西,,,,,,0.0,0.0,0.0,0.0
2014-06-13,w000015,0.3,4.8,,,1.9,3.4,北西,8.3,北西,北北西,,,,,,0.0,0.0,0.0,0.0
2014-06-14,w000015,6.8,4.7,,,2.2,5.0,南東,7.3,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-06-15,w000015,11.6,4.6,,,2.3,4.4,南東,6.8,西北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-06-16,w000015,12.2,4.5,,,2.1,4.7,南東,7.9,南南東,北北西,,,,,,0.0,0.0,0.0,0.0
2014-06-17,w000015,5.4,4.3,,,1.9,4.7,南東,7.9,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-06-18,w000015,0.8,4.1,,,1.3,2.7,東,4.2,北西,東,,,,,,0.0,0.0,0.0,0.0
2014-06-19,w000015,5.3,3.9,,,1.2,3.0,東,4.7,西北西,北北西,,,,,,0.0,0.0,0.0,0.0
2014-06-20,w000015,5.4,3.7,,,1.4,3.1,南東,5.3,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-06-21,w000015,3.5,3.5,,,1.9,3.8,南東,6.3,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-06-22,w000015,0.5,3.3,,,1.2,3.7,南東,6.2,西北西,西,,,,,,0.0,0.0,0.0,0.0
2014-06-23,w000015,2.2,3.2,,,1.2,3.2,西北西,6.2,西北西,北西,,,,,,0.0,0.0,0.0,0.0
2014-06-24,w000015,3.6,3.0,,,1.1,3.2,西北西,6.0,西北西,北北西,,,,,,0.0,0.0,0.0,0.0
2014-06-25,w000015,9.9,2.9,,,1.8,3.0,東,6.9,東,東,,,,,,0.0,0.0,0.0,0.0
2014-06-26,w000015,8.0,2.9,,,1.8,3.7,東南東,5.5,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-06-27,w000015,6.5,2.8,,,2.0,3.8,東,6.8,東,東,,,,,,0.0,0.0,0.0,0.0
2014-06-28,w000015,0.2,2.8,,,1.0,2.6,北北西,4.9,北北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-06-29,w000015,0.7,2.9,,,1.5,3.3,東南東,6.3,北北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-06-30,w000015,3.9,2.9,,,1.8,4.0,東南東,8.0,北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-01,w000015,6.6,3.0,,,1.7,4.0,西北西,7.3,北西,北西,,,,,,0.0,0.0,0.0,0.0
2014-07-02,w000015,8.5,3.1,,,1.5,3.2,西北西,6.5,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-03,w000015,0.1,3.2,,,1.6,3.7,東南東,6.2,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-04,w000015,0.4,3.3,,,1.7,4.8,東南東,6.4,東南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-05,w000015,1.7,3.3,,,1.5,3.1,東南東,5.7,北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-07-06,w000015,3.2,3.4,,,1.4,3.2,東,5.2,北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-07-07,w000015,0.0,3.4,,,1.2,3.5,南東,6.7,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-08,w000015,4.3,3.4,,,1.5,4.2,南東,6.1,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-09,w000015,5.3,3.4,,,2.4,4.9,東南東,9.5,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-10,w000015,0.1,3.4,,,2.0,5.5,南東,12.3,東南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-11,w000015,1.2,3.4,,,1.7,4.7,北北東,8.9,北西,北,,,,,,0.0,0.0,0.0,0.0
2014-07-12,w000015,10.5,3.5,,,2.3,4.7,南東,8.4,南南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-13,w000015,0.0,3.6,,,2.6,4.7,南東,8.3,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-14,w000015,0.1,3.7,,,0.8,2.6,東,4.5,北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-07-15,w000015,7.2,3.8,,,1.8,3.5,南東,5.9,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-16,w000015,1.0,4.0,,,1.4,4.6,東,8.2,東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-17,w000015,2.2,4.2,,,1.6,4.5,南東,6.8,東南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-18,w000015,1.3,4.4,,,2.0,3.6,東南東,6.5,北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-19,w000015,3.5,4.7,,,2.1,3.8,北北西,9.1,北北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-20,w000015,7.5,4.9,,,1.8,3.7,東南東,6.2,北,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-21,w000015,8.4,5.1,,,1.8,4.0,南東,6.9,南南東,東,,,,,,0.0,0.0,0.0,0.0
2014-07-22,w000015,6.0,5.3,,,2.0,4.0,南東,7.6,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-23,w000015,3.8,5.5,,,1.9,4.0,北北西,8.6,北北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-24,w000015,0.1,5.6,,,2.5,3.8,南東,6.4,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-25,w000015,7.8,5.7,,,1.9,3.3,東南東,5.7,北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-07-26,w000015,12.1,5.8,,,2.3,5.1,南東,7.6,北,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-27,w000015,1.6,5.9,,,1.4,4.9,北北西,12.4,北,北西,,,,,,0.0,0.0,0.0,0.0
2014-07-28,w000015,7.3,6.0,,,1.4,3.9,西北西,8.0,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-07-29,w000015,11.7,6.0,,,2.0,3.8,南東,5.9,北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-30,w000015,11.4,6.1,,,2.3,4.2,南東,7.0,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-07-31,w000015,12.0,6.1,,,2.1,4.0,南東,6.4,南南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-01,w000015,10.4,6.1,,,2.2,4.2,南東,6.9,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-02,w000015,1.8,6.2,,,1.7,3.5,南東,5.6,南南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-03,w000015,0.3,6.2,,,0.9,2.8,東,4.2,東南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-04,w000015,1.4,6.2,,,2.8,5.4,南東,9.6,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-05,w000015,4.5,6.2,,,3.2,6.3,南東,10.5,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-06,w000015,3.6,6.2,,,1.9,4.2,東南東,8.3,東南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-07,w000015,0.6,6.1,,,1.6,5.3,南東,11.2,南南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-08,w000015,0.0,6.1,,,1.8,5.1,南東,8.2,東南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-09,w000015,0.0,6.1,,,1.3,3.7,南東,7.0,北北西,東,,,,,,0.0,0.0,0.0,0.0
2014-08-10,w000015,0.0,6.0,,,2.4,6.5,東南東,14.8,東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-11,w000015,0.1,6.0,,,2.0,4.6,北北東,9.0,北,東,,,,,,0.0,0.0,0.0,0.0
2014-08-12,w000015,1.8,5.9,,,1.2,3.2,南東,6.0,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-13,w000015,3.6,5.9,,,1.8,3.7,南東,6.1,南南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-14,w000015,3.6,5.9,,,1.6,3.2,東南東,7.3,東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-15,w000015,0.0,5.9,,,2.0,5.5,南東,10.3,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-16,w000015,0.0,5.9,,,1.1,4.2,南東,7.4,西北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-17,w000015,0.1,6.0,,,1.0,3.2,南東,4.9,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-18,w000015,8.1,6.0,,,1.5,3.2,東南東,5.1,北北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-19,w000015,9.8,6.1,,,2.0,4.4,南東,7.1,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-20,w000015,9.3,6.1,,,1.4,3.6,東,6.8,東南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-21,w000015,3.7,6.1,,,1.5,3.1,東南東,5.8,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-22,w000015,5.3,6.1,,,2.5,7.3,北北西,16.6,北北東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-23,w000015,8.2,6.1,,,1.2,2.7,東,5.6,北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-24,w000015,1.7,6.0,,,1.7,4.3,南東,6.8,南東,東,,,,,,0.0,0.0,0.0,0.0
2014-08-25,w000015,0.3,6.0,,,1.6,3.5,南東,6.5,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-26,w000015,0.8,5.9,,,1.6,5.8,南東,8.8,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-27,w000015,0.2,5.8,,,1.2,2.6,東,5.2,北,東,,,,,,0.0,0.0,0.0,0.0
2014-08-28,w000015,5.1,5.8,,,1.3,3.0,東南東,5.7,北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-08-29,w000015,3.9,5.6,,,1.6,3.0,東南東,6.2,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-30,w000015,6.6,5.5,,,1.5,4.6,西北西,8.3,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-08-31,w000015,2.8,5.4,,,1.3,2.8,西北西,5.3,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-01,w000015,0.3,5.3,,,1.4,3.2,南東,4.6,南南東,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-02,w000015,5.8,5.2,,,1.6,3.2,東,6.7,北西,東,,,,,,0.0,0.0,0.0,0.0
2014-09-03,w000015,0.9,5.0,,,2.1,5.5,東南東,10.5,東南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-09-04,w000015,1.3,4.9,,,2.3,5.1,東南東,10.0,東南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-09-05,w000015,1.3,4.8,,,1.0,2.6,東南東,3.8,南東,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-06,w000015,7.8,4.7,,,1.8,3.4,東南東,6.2,南南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-09-07,w000015,9.6,4.6,,,1.4,3.1,西北西,6.9,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-08,w000015,5.4,4.5,,,1.7,3.3,西北西,6.1,北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-09-09,w000015,6.0,4.5,,,1.4,3.0,西北西,6.5,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-10,w000015,8.4,4.4,,,1.7,3.9,南東,6.8,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-09-11,w000015,7.0,4.4,,,1.7,3.8,西北西,8.6,北北西,北西,,,,,,0.0,0.0,0.0,0.0
2014-09-12,w000015,7.2,4.4,,,1.8,3.3,東,7.1,北北西,東,,,,,,0.0,0.0,0.0,0.0
2014-09-13,w000015,6.1,4.4,,,1.7,2.9,東南東,5.4,北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-09-14,w000015,8.9,4.3,,,2.0,3.7,西北西,7.4,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-09-15,w000015,0.8,4.3,,,1.5,3.1,東,4.5,東南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-09-16,w000015,5.8,4.3,,,1.6,3.3,西北西,6.5,北西,東,,,,,,0.0,0.0,0.0,0.0
2014-09-17,w000015,2.0,4.4,,,1.9,3.4,南東,6.5,北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-18,w000015,2.1,4.3,,,1.2,3.0,北北西,6.1,北北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-19,w000015,4.2,4.3,,,1.6,3.2,東,5.1,北西,東,,,,,,0.0,0.0,0.0,0.0
2014-09-20,w000015,7.4,4.3,,,1.9,3.1,東,6.3,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-09-21,w000015,9.9,4.3,,,2.0,3.6,東,6.7,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-09-22,w000015,10.7,4.3,,,2.1,3.9,南東,6.9,北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-09-23,w000015,10.2,4.2,,,2.2,4.5,南東,7.1,南東,東,,,,,,0.0,0.0,0.0,0.0
2014-09-24,w000015,0.0,4.2,,,2.4,5.4,東南東,10.2,東南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-09-25,w000015,0.0,4.2,,,2.4,5.5,東南東,10.9,南東,西,,,,,,0.0,0.0,0.0,0.0
2014-09-26,w000015,8.8,4.1,,,1.7,4.1,東,10.1,北東,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-27,w000015,7.3,4.1,,,1.2,3.0,東,5.6,西北西,北西,,,,,,0.0,0.0,0.0,0.0
2014-09-28,w000015,9.4,4.1,,,2.2,4.5,西北西,9.2,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-09-29,w000015,8.3,4.0,,,1.6,4.4,西北西,7.9,西北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-09-30,w000015,3.9,4.0,,,1.8,3.0,西北西,7.0,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-10-01,w000015,9.8,4.0,,,1.6,3.3,西北西,6.1,北西,東,,,,,,0.0,0.0,0.0,0.0
2014-10-02,w000015,4.0,4.0,,,1.3,3.1,南東,5.2,南東,西北西,,,,,,0.0,0.0,0.0,0.0
2014-10-03,w000015,0.9,4.0,,,1.7,4.5,東南東,6.7,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-04,w000015,5.5,4.0,,,1.6,3.7,西北西,8.3,西,北西,,,,,,0.0,0.0,0.0,0.0
2014-10-05,w000015,0.0,4.0,,,1.0,2.5,東,3.7,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-10-06,w000015,0.1,4.0,,,1.9,5.2,西北西,13.2,西,西,,,,,,0.0,0.0,0.0,0.0
2014-10-07,w000015,9.7,4.1,,,1.6,3.4,西北西,7.3,北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-10-08,w000015,7.8,4.1,,,1.5,3.0,西北西,6.0,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-10-09,w000015,7.2,4.1,,,1.8,3.7,東,5.2,東,東,,,,,,0.0,0.0,0.0,0.0
2014-10-10,w000015,6.4,4.2,,,1.7,3.6,東南東,6.7,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-11,w000015,9.6,4.2,,,1.6,3.4,南西,6.1,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-10-12,w000015,6.2,4.3,,,1.6,3.3,東,8.6,東,東,,,,,,0.0,0.0,0.0,0.0
2014-10-13,w000015,0.2,4.3,,,1.8,4.9,東南東,12.2,東,東,,,,,,0.0,0.0,0.0,0.0
2014-10-14,w000015,0.0,4.4,,,2.4,6.4,西北西,14.2,北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-10-15,w000015,4.8,4.4,,,1.1,2.4,東,4.4,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-10-16,w000015,8.6,4.5,,,1.9,4.7,東南東,10.5,西北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-10-17,w000015,3.3,4.5,,,1.9,4.0,南東,7.1,北,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-18,w000015,9.2,4.5,,,2.2,3.8,東南東,6.8,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-19,w000015,9.2,4.5,,,2.4,5.0,南東,7.7,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-20,w000015,0.0,4.5,,,3.0,5.5,南東,9.9,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-10-21,w000015,0.0,4.5,,,2.0,4.1,東南東,7.3,西北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-10-22,w000015,0.0,4.5,,,1.9,3.9,西北西,10.5,東南東,西北西,,,,,,0.0,0.0,0.0,0.0
2014-10-23,w000015,4.6,4.5,,,1.5,3.0,西北西,7.3,北北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-10-24,w000015,9.0,4.4,,,1.3,4.0,南東,7.0,南東,南東,,,,,,0.0,0.0,0.0,0.0
2014-10-25,w000015,8.9,4.4,,,2.2,4.8,南東,8.3,南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-26,w000015,7.9,4.3,,,2.6,4.6,東,6.8,南南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-27,w000015,0.6,4.3,,,1.5,4.3,西北西,10.2,北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-10-28,w000015,4.2,4.2,,,1.2,3.3,西北西,6.3,北,西北西,,,,,,0.0,0.0,0.0,0.0
2014-10-29,w000015,8.6,4.2,,,2.0,3.7,西北西,7.4,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-10-30,w000015,8.6,4.2,,,1.1,2.9,東,5.2,北,北北西,,,,,,0.0,0.0,0.0,0.0
2014-10-31,w000015,0.2,4.1,,,1.4,3.4,東,4.6,南南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-11-01,w000015,0.2,4.1,,,1.8,3.5,南南東,6.0,南南東,東南東,,,,,,0.0,0.0,0.0,0.0
2014-11-02,w000015,0.3,4.0,,,2.1,4.9,南東,9.3,北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-11-03,w000015,0.1,4.0,,,2.2,3.9,南東,7.2,北西,南東,,,,,,0.0,0.0,0.0,0.0
2014-11-04,w000015,7.4,3.9,,,1.6,3.5,東,5.3,西北西,東,,,,,,0.0,0.0,0.0,0.0
2014-11-05,w000015,7.3,3.8,,,2.0,4.0,東,6.2,東,東,,,,,,0.0,0.0,0.0,0.0
2014-11-06,w000015,0.4,3.7,,,1.2,3.9,南東,6.8,南東,西北西,,,,,,0.0,0.0,0.0,0.0
2014-11-07,w000015,7.5,3.6,,,1.5,3.7,西北西,7.4,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
2014-11-08,w000015,4.4,3.5,,,1.7,3.9,東南東,5.8,東南東,東,,,,,,0.0,0.0,0.0,0.0
2014-11-09,w000015,0.0,3.4,,,1.0,3.1,南東,7.5,西北西,東南東,,,,,,0.0,0.0,0.0,0.0
2014-11-10,w000015,7.5,3.3,,,1.3,3.5,西北西,7.1,西北西,西北西,,,,,,0.0,0.0,0.0,0.0
