date,局ID,日平均気温(毎正時の平均値),日最高気温(毎正時の最大値),日最低気温(毎正時の最小値),相対湿度(0時時点),相対湿度(6時時点),相対湿度(12時時点),相対湿度(18時時点),1時間降水量の日最大,降水量の積算値(0時-6時),降水量の積算値(6時-12時),降水量の積算値(12時-18時),降水量の積算値(18時-24時)
2014-11-10,00064253830,15.1,19.2,10.8,97.0,78.5,52.0,61.1,0.0,0.0,0.0,0.0,0.0
2014-11-11,00064253830,13.8,19.0,9.5,83.5,90.8,59.8,76.5,0.0,0.0,0.0,0.0,0.0
2014-11-12,00064253830,15.0,18.5,12.9,80.9,90.6,70.3,69.8,0.0,0.0,0.0,0.0,0.0
2014-11-13,00064253830,10.9,13.5,6.3,56.1,62.7,37.7,48.2,0.0,0.0,0.0,0.0,0.0
2014-11-14,00064253830,8.7,14.7,5.0,54.2,68.0,38.6,53.7,0.0,0.0,0.0,0.0,0.0
2014-11-15,00064253830,9.3,14.7,5.9,63.4,67.2,44.4,73.8,0.0,0.0,0.0,0.0,0.0
2014-11-16,00064253830,10.4,15.3,6.6,80.2,88.1,49.6,67.8,0.0,0.0,0.0,0.0,0.0
2014-11-17,00064253830,10.7,14.4,6.9,82.1,86.8,64.3,70.7,0.0,0.0,0.0,0.0,0.0
2014-11-18,00064253830,9.6,12.4,7.6,68.9,75.6,67.5,64.8,0.0,0.0,0.0,0.0,0.0
2014-11-19,00064253830,9.3,13.9,6.4,83.1,87.4,55.0,57.8,0.0,0.0,0.0,0.0,0.0
2014-11-20,00064253830,8.7,13.4,5.6,68.0,82.8,50.7,62.2,0.0,0.0,0.0,0.0,0.0
2014-11-21,00064253830,9.2,14.6,4.2,82.3,95.3,63.3,55.7,0.0,0.0,0.0,0.0,0.0
2014-11-22,00064253830,12.0,19.1,7.7,78.6,93.2,58.1,62.1,0.0,0.0,0.0,0.0,0.0
2014-11-23,00064253830,12.2,18.2,8.1,84.3,95.1,61.2,61.1,0.0,0.0,0.0,0.0,0.0
2014-11-24,00064253830,11.1,15.9,6.9,83.5,95.2,62.6,76.5,0.0,0.0,0.0,0.0,0.0
2014-11-25,00064253830,11.4,13.0,10.3,85.3,97.6,97.7,96.1,5.5,2.5,17.0,0.0,0.0
2014-11-26,00064253830,11.8,13.2,10.8,96.8,97.8,97.6,88.9,0.5,0.0,1.0,0.0,0.5
2014-11-27,00064253830,12.4,17.3,8.5,76.4,86.4,54.7,72.6,0.0,0.0,0.0,0.0,0.0
2014-11-28,00064253830,11.5,15.7,6.9,91.5,95.2,68.2,82.7,0.0,0.0,0.0,0.0,0.0
2014-11-29,00064253830,14.3,19.0,12.9,95.1,97.8,96.4,72.6,2.5,2.0,4.5,0.0,0.0
2014-11-30,00064253830,14.5,18.8,10.8,83.5,92.4,57.3,81.2,2.0,0.0,0.0,0.0,3.0
2014-12-01,00064253830,12.7,14.9,9.9,96.0,97.6,97.3,91.0,4.0,4.0,3.5,2.5,5.0
2014-12-02,00064253830,5.1,7.4,2.8,77.4,51.7,40.9,39.8,0.0,0.0,0.0,0.0,0.0
2014-12-03,00064253830,5.2,8.5,1.6,56.9,65.9,41.1,66.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,00064253830,5.9,7.3,4.0,70.3,96.4,95.4,96.1,1.5,2.0,2.0,4.5,0.0
2014-12-05,00064253830,4.3,8.0,1.5,93.5,87.6,50.0,53.2,0.0,0.0,0.0,0.0,0.0
2014-12-06,00064253830,2.5,5.1,-0.1,67.8,75.3,57.4,77.6,0.0,0.0,0.0,0.0,0.0
2014-12-07,00064253830,3.8,8.7,0.8,66.4,78.0,62.3,87.8,0.0,0.0,0.0,0.0,0.0
2014-12-08,00064253830,5.5,9.5,1.9,95.0,89.5,56.1,74.9,0.0,0.0,0.0,0.0,0.0
2014-12-09,00064253830,6.4,10.0,3.2,76.9,88.0,69.5,86.9,0.0,0.0,0.0,0.0,0.0
2014-12-10,00064253830,6.0,9.7,2.8,78.4,87.2,63.8,75.3,0.0,0.0,0.0,0.0,0.0
2014-12-11,00064253830,7.8,9.8,6.6,83.4,92.9,97.8,77.4,2.5,0.0,5.0,5.0,0.0
2014-12-12,00064253830,6.5,8.4,3.9,76.1,85.4,69.1,90.9,0.0,0.0,0.0,0.0,0.0
2014-12-13,00064253830,3.7,7.3,1.0,64.0,72.3,52.9,38.5,0.0,0.0,0.0,0.0,0.0
2014-12-14,00064253830,2.7,6.2,-0.2,65.9,74.8,47.8,54.2,0.0,0.0,0.0,0.0,0.0
2014-12-15,00064253830,3.7,6.7,1.3,64.4,76.6,69.4,77.8,0.0,0.0,0.0,0.0,0.0
2014-12-16,00064253830,4.4,6.4,1.7,84.7,94.9,96.9,81.0,5.0,0.0,3.5,9.0,0.0
2014-12-17,00064253830,0.4,2.0,-1.6,72.0,65.9,40.4,46.8,0.0,0.0,0.0,0.0,0.0
2014-12-18,00064253830,-0.6,1.5,-2.6,67.9,91.2,92.8,87.4,0.5,0.0,0.5,0.0,0.0
2014-12-19,00064253830,2.3,6.6,-0.4,88.9,85.8,63.5,86.1,0.0,0.0,0.0,0.0,0.0
2014-12-20,00064253830,4.7,6.7,1.8,90.9,84.2,76.9,97.7,4.5,0.0,0.0,14.0,0.0
2014-12-21,00064253830,5.6,9.0,3.1,87.7,88.5,58.2,58.9,0.0,0.0,0.0,0.0,0.0
2014-12-22,00064253830,2.6,5.3,-0.2,55.0,69.1,44.1,48.6,0.0,0.0,0.0,0.0,0.0
2014-12-23,00064253830,5.0,9.6,2.6,67.9,71.6,57.1,85.4,0.0,0.0,0.0,0.0,0.0
2014-12-24,00064253830,5.5,10.2,1.1,94.1,93.5,63.0,74.8,0.0,0.0,0.0,0.0,0.0
2014-12-25,00064253830,5.6,8.0,3.8,84.8,84.2,74.7,76.8,0.0,0.0,0.0,0.0,0.0
2014-12-26,00064253830,3.6,7.3,1.6,79.0,89.4,58.6,79.5,0.0,0.0,0.0,0.0,0.0
2014-12-27,00064253830,3.7,5.9,1.1,88.5,90.5,74.4,69.4,0.0,0.0,0.0,0.0,0.0
2014-12-28,00064253830,2.4,5.0,-1.2,86.7,95.7,69.0,93.0,2.0,0.0,0.0,0.0,5.5
2014-12-29,00064253830,6.1,10.2,4.0,97.8,97.7,84.5,79.7,3.0,11.0,0.0,0.0,0.0
2014-12-30,00064253830,6.7,10.7,3.8,85.3,83.3,49.9,63.8,0.0,0.0,0.0,0.0,0.0
2014-12-31,00064253830,6.8,11.8,3.8,73.9,69.1,52.2,87.6,0.5,0.0,0.0,0.0,0.5
2015-01-01,00064253830,0.9,3.3,-1.3,82.1,82.5,46.7,97.8,2.5,0.0,0.0,3.0,7.5
2015-01-02,00064253830,-0.0,3.6,-1.9,95.6,89.6,70.7,75.9,1.5,2.0,0.0,0.0,1.0
2015-01-03,00064253830,1.4,4.5,-1.1,97.7,95.6,80.6,87.8,2.0,5.0,2.0,0.5,0.0
2015-01-04,00064253830,3.4,8.6,-0.3,95.0,94.0,78.2,86.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,00064253830,6.2,9.7,3.8,86.3,87.2,62.0,80.6,0.0,0.0,0.0,0.0,0.0
2015-01-06,00064253830,5.4,8.0,3.9,88.7,89.9,97.8,86.9,2.5,0.0,5.0,3.0,0.0
2015-01-07,00064253830,3.4,5.7,1.6,79.9,84.5,74.6,75.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,00064253830,2.7,5.4,1.0,78.3,86.5,75.2,76.2,0.0,0.0,0.0,0.0,0.0
2015-01-09,00064253830,3.8,6.8,2.4,90.1,83.3,64.0,84.1,0.0,0.0,0.0,0.0,0.0
2015-01-10,00064253830,3.9,6.4,2.1,92.7,91.5,69.3,70.7,0.0,0.0,0.0,0.0,0.0
2015-01-11,00064253830,4.6,9.2,2.1,74.0,69.1,57.3,72.6,0.0,0.0,0.0,0.0,0.0
2015-01-12,00064253830,2.4,4.1,0.6,89.3,92.4,80.7,79.8,0.0,0.0,0.0,0.0,0.0
2015-01-13,00064253830,4.1,7.4,2.0,80.3,77.1,61.8,68.7,0.0,0.0,0.0,0.0,0.0
2015-01-14,00064253830,3.0,5.7,-0.4,84.4,92.0,78.9,83.3,0.0,0.0,0.0,0.0,0.0
2015-01-15,00064253830,5.2,7.2,3.9,87.9,96.1,97.6,87.7,9.5,0.0,22.5,3.5,0.5
2015-01-16,00064253830,6.2,8.8,4.2,78.0,75.7,60.8,65.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,00064253830,3.4,6.1,1.0,84.8,77.2,84.6,86.5,0.5,0.0,0.0,0.5,0.0
2015-01-18,00064253830,3.4,7.0,0.8,95.3,91.4,67.9,68.2,0.0,0.0,0.0,0.0,0.0
2015-01-19,00064253830,5.2,10.4,1.9,87.2,81.5,54.3,66.9,0.0,0.0,0.0,0.0,0.0
2015-01-20,00064253830,4.2,6.1,2.0,87.5,89.4,80.3,70.5,0.0,0.0,0.0,0.0,0.0
2015-01-21,00064253830,3.4,5.7,0.6,76.7,89.3,71.4,70.5,0.0,0.0,0.0,0.0,0.0
2015-01-22,00064253830,6.5,8.1,4.4,86.0,97.9,95.1,97.6,2.5,6.5,4.5,1.5,1.5
2015-01-23,00064253830,5.3,7.7,3.4,90.9,90.6,80.2,65.5,0.5,0.0,0.5,0.0,0.0
2015-01-24,00064253830,5.5,10.4,2.6,76.2,80.9,50.1,61.6,0.0,0.0,0.0,0.0,0.0
2015-01-25,00064253830,6.6,11.1,4.1,78.4,75.8,57.5,67.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,00064253830,6.2,8.4,4.4,81.7,90.5,74.9,97.8,4.0,0.0,0.0,2.0,17.5
2015-01-27,00064253830,8.3,11.1,4.5,98.1,97.7,87.4,77.3,1.5,2.0,0.5,0.0,0.0
2015-01-28,00064253830,1.7,4.1,-0.4,66.8,86.4,90.2,96.9,0.0,0.0,0.0,0.0,0.0
2015-01-29,00064253830,2.1,4.1,-0.1,88.7,91.3,73.4,72.5,0.0,0.0,0.0,0.0,0.0
2015-01-30,00064253830,3.4,4.9,1.3,72.7,88.2,97.6,90.6,1.5,0.0,4.0,3.0,0.0
2015-01-31,00064253830,2.0,4.0,-0.5,95.6,96.2,80.0,86.7,0.5,0.5,0.0,0.0,0.0
2015-02-01,00064253830,1.0,4.3,-1.0,92.8,95.7,75.8,78.9,0.5,0.5,0.0,0.0,0.0
2015-02-02,00064253830,2.3,4.1,1.0,83.7,85.7,76.2,84.8,0.0,0.0,0.0,0.0,0.0
2015-02-03,00064253830,3.3,4.6,1.9,85.2,94.3,78.6,79.7,0.0,0.0,0.0,0.0,0.0
2015-02-04,00064253830,4.7,8.4,2.9,84.8,80.5,64.8,65.8,0.0,0.0,0.0,0.0,0.0
2015-02-05,00064253830,4.4,7.8,2.8,70.4,81.3,65.1,93.5,0.0,0.0,0.0,0.0,0.0
2015-02-06,00064253830,4.0,6.9,1.8,91.3,95.0,55.2,61.9,0.5,0.0,0.5,0.0,0.0
2015-02-07,00064253830,4.7,9.7,0.3,74.7,91.1,45.1,70.9,0.0,0.0,0.0,0.0,0.0
2015-02-08,00064253830,4.2,8.7,-0.1,78.6,88.5,95.9,84.8,1.0,0.0,1.5,0.0,0.5
2015-02-09,00064253830,0.0,2.5,-2.0,74.7,75.4,46.2,68.7,0.0,0.0,0.0,0.0,0.0
2015-02-10,00064253830,2.4,6.9,-1.4,59.3,73.5,51.6,51.6,0.0,0.0,0.0,0.0,0.0
2015-02-11,00064253830,6.3,11.3,2.5,59.7,77.8,52.9,53.2,0.0,0.0,0.0,0.0,0.0
2015-02-12,00064253830,5.6,9.5,1.8,80.1,91.7,63.4,73.4,0.0,0.0,0.0,0.0,0.0
2015-02-13,00064253830,2.0,4.9,-0.9,81.2,80.1,48.9,71.6,0.0,0.0,0.0,0.0,0.0
2015-02-14,00064253830,3.0,7.7,-1.2,91.0,92.2,53.8,52.7,0.0,0.0,0.0,0.0,0.0
2015-02-15,00064253830,4.6,7.6,2.1,73.0,70.2,71.8,58.7,0.0,0.0,0.0,0.0,0.0
2015-02-16,00064253830,5.0,9.6,0.7,61.6,77.2,48.3,68.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,00064253830,4.7,6.1,3.1,72.8,97.5,88.5,92.3,3.0,4.0,0.5,0.0,0.0
2015-02-18,00064253830,5.1,9.1,3.3,97.5,95.0,82.1,73.0,1.0,1.0,2.5,0.0,0.0
2015-02-19,00064253830,4.1,7.1,2.4,89.5,91.9,76.4,70.3,0.5,0.0,1.0,0.0,0.5
2015-02-20,00064253830,3.7,6.9,2.1,93.7,83.9,67.2,59.9,0.0,0.0,0.0,0.0,0.0
2015-02-21,00064253830,5.9,12.4,-0.3,76.1,89.2,54.2,63.2,0.0,0.0,0.0,0.0,0.0
2015-02-22,00064253830,9.7,12.4,7.2,81.4,95.1,87.2,86.8,0.5,0.0,0.0,0.0,0.5
2015-02-23,00064253830,10.3,13.0,8.4,97.8,98.1,80.2,82.5,1.5,1.5,0.0,0.0,0.0
2015-02-24,00064253830,8.4,12.4,5.7,82.1,82.4,58.5,58.9,0.0,0.0,0.0,0.0,0.0
2015-02-25,00064253830,7.6,11.7,3.8,79.1,88.0,64.4,49.7,0.0,0.0,0.0,0.0,0.0
2015-02-26,00064253830,7.4,9.1,5.8,73.4,87.7,97.6,97.6,1.5,0.0,2.0,7.5,0.0
2015-02-27,00064253830,5.2,8.8,1.9,92.1,73.7,74.2,59.1,0.0,0.0,0.0,0.0,0.0
2015-02-28,00064253830,4.9,9.0,1.6,82.2,90.6,57.1,61.3,0.0,0.0,0.0,0.0,0.0
2015-03-01,00064253830,6.0,9.2,3.8,71.1,97.1,97.5,95.2,4.0,1.5,6.0,16.0,0.5
2015-03-02,00064253830,6.0,9.6,3.3,80.7,87.1,61.3,64.1,0.0,0.0,0.0,0.0,0.0
2015-03-03,00064253830,4.6,7.6,1.1,85.9,94.1,78.8,74.3,2.5,0.0,0.0,0.0,6.0
2015-03-04,00064253830,8.4,12.4,4.5,97.7,94.6,60.6,74.5,2.5,6.5,0.0,0.0,0.0
2015-03-05,00064253830,4.2,6.3,2.6,51.1,71.5,60.6,67.1,0.0,0.0,0.0,0.0,0.0
2015-03-06,00064253830,5.8,9.9,1.8,70.7,79.2,52.8,66.6,0.0,0.0,0.0,0.0,0.0
2015-03-07,00064253830,6.3,8.3,4.9,74.4,85.2,80.2,97.3,2.0,0.0,0.0,4.0,10.5
2015-03-08,00064253830,8.7,12.6,6.0,97.8,95.3,66.7,69.7,1.5,1.5,0.0,0.0,0.0
2015-03-09,00064253830,7.4,9.5,5.1,88.9,93.1,96.4,97.6,3.0,0.0,0.0,2.5,10.5
2015-03-10,00064253830,3.4,6.1,-1.0,91.7,91.0,60.4,57.8,0.0,0.0,0.0,0.0,0.0
2015-03-11,00064253830,1.7,5.4,-1.9,63.1,68.9,49.1,52.6,0.0,0.0,0.0,0.0,0.0
2015-03-12,00064253830,5.3,9.4,2.0,65.0,68.1,39.6,63.3,0.0,0.0,0.0,0.0,0.0
2015-03-13,00064253830,6.4,12.2,-0.2,55.4,75.7,40.9,30.8,0.0,0.0,0.0,0.0,0.0
2015-03-14,00064253830,4.9,8.9,1.9,77.4,95.0,94.8,72.4,1.5,0.0,4.0,0.0,0.0
2015-03-15,00064253830,6.0,8.8,2.3,92.4,93.5,59.7,63.6,0.0,0.0,0.0,0.0,0.0
2015-03-16,00064253830,10.9,15.8,7.2,76.2,77.7,68.2,67.7,0.0,0.0,0.0,0.0,0.0
2015-03-17,00064253830,13.4,21.2,7.8,95.0,96.2,68.8,71.3,0.0,0.0,0.0,0.0,0.0
2015-03-18,00064253830,13.8,19.6,10.2,90.7,89.9,70.3,93.5,5.5,0.0,0.0,0.0,24.5
2015-03-19,00064253830,13.6,15.5,10.9,97.9,97.7,97.9,93.5,5.0,8.0,6.0,6.5,0.0
2015-03-20,00064253830,12.6,17.2,8.8,96.4,91.7,63.5,71.7,0.0,0.0,0.0,0.0,0.0
2015-03-21,00064253830,11.5,17.6,6.4,88.3,87.8,59.6,35.1,0.0,0.0,0.0,0.0,0.0
2015-03-22,00064253830,12.8,20.0,8.0,70.4,86.4,41.4,77.5,0.0,0.0,0.0,0.0,0.0
2015-03-23,00064253830,7.0,8.8,3.4,55.9,60.1,47.4,53.4,0.0,0.0,0.0,0.0,0.0
2015-03-24,00064253830,4.4,8.0,1.9,80.2,73.2,51.4,68.2,0.0,0.0,0.0,0.0,0.0
2015-03-25,00064253830,4.8,8.4,1.1,81.1,95.2,55.6,49.3,0.5,0.0,0.5,0.0,0.0
2015-03-26,00064253830,7.3,13.0,2.2,73.6,76.9,46.4,38.8,0.0,0.0,0.0,0.0,0.0
2015-03-27,00064253830,10.4,18.2,2.7,52.5,75.5,31.9,16.3,0.0,0.0,0.0,0.0,0.0
2015-03-28,00064253830,13.5,21.1,7.7,60.9,77.3,36.1,45.1,0.0,0.0,0.0,0.0,0.0
2015-03-29,00064253830,11.0,11.9,9.9,81.4,88.2,96.9,96.1,2.0,0.0,2.0,2.0,0.0
2015-03-30,00064253830,12.7,18.8,7.4,76.9,89.6,52.9,56.4,0.0,0.0,0.0,0.0,0.0
2015-03-31,00064253830,15.4,23.2,8.1,80.6,94.0,47.3,57.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,00064253830,14.8,17.3,12.0,78.2,97.5,97.0,83.7,1.5,2.5,6.0,0.5,0.0
2015-04-02,00064253830,13.3,19.9,8.6,77.5,82.3,60.2,74.7,0.0,0.0,0.0,0.0,0.0
2015-04-03,00064253830,14.7,18.5,12.5,82.0,89.5,83.6,96.0,3.0,0.0,0.0,5.0,2.0
2015-04-04,00064253830,16.0,20.2,12.5,97.5,94.0,69.0,83.2,0.5,0.5,0.0,0.0,0.0
2015-04-05,00064253830,12.9,14.2,12.1,96.3,97.6,97.5,98.0,3.5,6.0,4.5,9.0,0.0
2015-04-06,00064253830,13.0,14.4,11.3,97.6,97.7,97.6,97.3,3.5,0.0,0.0,0.0,7.5
2015-04-07,00064253830,9.1,9.8,7.9,97.5,92.7,80.9,75.3,1.5,3.0,0.0,0.0,0.0
2015-04-08,00064253830,6.8,11.0,3.9,60.4,95.2,71.2,65.1,0.5,0.5,1.0,0.0,0.0
2015-04-09,00064253830,9.1,13.4,4.3,84.2,79.5,63.0,71.9,0.0,0.0,0.0,0.0,0.0
2015-04-10,00064253830,9.6,10.5,8.9,86.7,82.6,96.9,96.9,1.0,0.0,1.0,5.5,2.0
2015-04-11,00064253830,11.4,15.8,8.2,97.7,97.8,59.1,72.1,1.0,1.5,0.0,0.0,0.0
2015-04-12,00064253830,12.2,18.8,6.7,88.0,95.6,61.6,70.8,0.0,0.0,0.0,0.0,0.0
2015-04-13,00064253830,12.1,13.7,10.4,67.3,87.7,95.5,95.6,3.0,0.0,4.0,3.5,2.5
2015-04-14,00064253830,13.8,14.5,13.1,93.3,96.0,96.6,97.9,3.0,0.0,0.5,8.0,0.0
2015-04-15,00064253830,11.0,13.8,9.2,85.4,96.1,65.1,91.7,5.5,0.0,1.0,12.5,0.0
2015-04-16,00064253830,15.3,20.5,9.4,81.9,94.2,47.3,46.6,0.0,0.0,0.0,0.0,0.0
2015-04-17,00064253830,13.5,17.6,9.2,68.0,92.7,54.8,37.4,1.0,0.0,1.5,0.0,0.0
2015-04-18,00064253830,14.3,22.4,6.6,73.4,84.0,52.0,41.4,0.0,0.0,0.0,0.0,0.0
2015-04-19,00064253830,13.7,15.6,11.4,65.5,80.9,90.3,84.9,0.5,0.0,1.0,0.0,0.0
2015-04-20,00064253830,16.1,19.4,12.3,83.3,91.4,97.8,98.0,8.0,0.0,3.5,9.5,15.0
2015-04-21,00064253830,12.6,17.2,9.6,97.7,90.8,64.4,61.5,3.0,5.0,0.0,0.0,0.0
2015-04-22,00064253830,15.7,22.3,9.1,82.5,86.1,48.5,58.2,0.0,0.0,0.0,0.0,0.0
2015-04-23,00064253830,17.4,24.4,11.7,86.8,90.0,34.6,38.7,0.0,0.0,0.0,0.0,0.0
2015-04-24,00064253830,18.3,24.7,11.8,54.8,73.2,32.3,37.8,0.0,0.0,0.0,0.0,0.0
2015-04-25,00064253830,16.9,22.9,11.4,68.5,78.8,27.9,37.4,0.0,0.0,0.0,0.0,0.0
2015-04-26,00064253830,17.7,25.0,10.4,38.7,69.6,30.0,24.9,0.0,0.0,0.0,0.0,0.0
2015-04-27,00064253830,20.3,27.3,14.0,78.4,87.5,44.3,41.4,0.0,0.0,0.0,0.0,0.0
2015-04-28,00064253830,20.2,26.5,15.5,80.4,87.3,54.4,54.6,0.0,0.0,0.0,0.0,0.0
2015-04-29,00064253830,20.1,24.6,17.2,73.0,84.4,43.3,43.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,00064253830,20.3,26.8,14.6,65.8,78.2,47.1,39.1,0.0,0.0,0.0,0.0,0.0
2015-05-01,00064253830,21.2,28.5,15.0,74.0,82.6,39.7,55.4,0.0,0.0,0.0,0.0,0.0
2015-05-02,00064253830,21.8,28.6,16.4,75.3,82.4,54.1,31.5,0.0,0.0,0.0,0.0,0.0
2015-05-03,00064253830,20.7,24.0,17.3,69.7,82.5,48.0,65.6,0.0,0.0,0.0,0.0,0.0
2015-05-04,00064253830,18.4,20.6,15.3,90.1,93.6,85.5,92.1,12.0,1.0,1.0,0.5,13.0
2015-05-05,00064253830,17.8,23.4,13.1,60.9,65.1,36.5,38.8,0.0,0.0,0.0,0.0,0.0
2015-05-06,00064253830,19.4,25.3,13.7,75.0,87.6,42.5,45.7,0.0,0.0,0.0,0.0,0.0
2015-05-07,00064253830,20.6,25.3,17.8,73.6,60.5,48.9,46.1,0.0,0.0,0.0,0.0,0.0
2015-05-08,00064253830,20.4,26.3,14.9,78.0,69.9,48.7,49.6,0.0,0.0,0.0,0.0,0.0
2015-05-09,00064253830,18.3,20.5,16.5,51.0,76.0,72.0,57.0,0.0,0.0,0.0,0.0,0.0
2015-05-10,00064253830,17.8,23.3,13.8,67.0,75.8,32.5,41.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,00064253830,17.0,24.3,10.6,53.5,67.1,45.3,58.3,0.0,0.0,0.0,0.0,0.0
2015-05-12,00064253830,17.7,21.8,14.2,77.0,84.5,80.4,96.8,10.0,0.0,0.0,13.5,17.0
2015-05-13,00064253830,19.2,25.4,12.6,89.6,76.8,44.9,39.4,0.0,0.0,0.0,0.0,0.0
2015-05-14,00064253830,20.7,27.2,16.0,67.8,72.9,27.5,62.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,00064253830,23.0,29.3,16.6,76.4,91.7,54.6,66.0,2.0,2.0,0.0,0.0,0.0
2015-05-16,00064253830,19.2,22.9,15.8,81.5,97.7,84.2,82.3,11.5,20.5,13.5,0.0,0.0
2015-05-17,00064253830,19.6,26.3,13.4,90.5,88.1,52.2,36.8,0.0,0.0,0.0,0.0,0.0
2015-05-18,00064253830,19.6,24.8,15.5,58.5,68.9,54.0,65.3,2.5,0.0,0.0,0.0,4.5
2015-05-19,00064253830,18.3,21.6,16.5,96.9,97.7,94.7,83.9,7.0,21.5,1.5,0.0,0.0
2015-05-20,00064253830,18.1,25.8,12.6,95.6,98.0,57.7,68.4,2.0,0.0,0.0,0.0,3.5
2015-05-21,00064253830,17.4,22.7,12.1,92.7,78.2,50.5,45.0,1.0,1.0,0.0,0.0,0.0
2015-05-22,00064253830,20.0,27.3,13.7,64.1,72.6,39.8,27.9,0.0,0.0,0.0,0.0,0.0
2015-05-23,00064253830,20.4,25.4,16.6,56.9,72.1,63.9,67.4,0.0,0.0,0.0,0.0,0.0
2015-05-24,00064253830,21.8,26.2,17.7,74.6,81.6,51.5,52.1,0.0,0.0,0.0,0.0,0.0
2015-05-25,00064253830,22.4,27.4,17.0,63.2,77.2,44.2,48.1,0.0,0.0,0.0,0.0,0.0
2015-05-26,00064253830,23.5,29.2,18.3,79.5,83.4,58.1,30.6,0.0,0.0,0.0,0.0,0.0
2015-05-27,00064253830,24.2,30.7,17.0,50.7,63.8,39.2,36.7,0.0,0.0,0.0,0.0,0.0
2015-05-28,00064253830,23.2,27.2,19.2,47.2,64.2,53.5,64.9,0.0,0.0,0.0,0.0,0.0
2015-05-29,00064253830,24.4,31.0,20.3,67.5,78.1,56.9,55.9,0.0,0.0,0.0,0.0,0.0
2015-05-30,00064253830,24.7,31.9,19.9,57.4,75.7,41.1,50.2,0.0,0.0,0.0,0.0,0.0
2015-05-31,00064253830,22.7,26.9,19.7,73.2,74.2,51.6,34.5,0.0,0.0,0.0,0.0,0.0
2014-06-01,00064264407,27.2,35.7,19.1,55.0,70.0,25.3,22.5,0.0,0.0,0.0,0.0,0.0
2014-06-02,00064264407,25.9,33.0,21.4,45.8,54.7,38.4,58.7,0.0,0.0,0.0,0.0,0.0
2014-06-03,00064264407,25.4,32.5,21.8,73.4,67.6,22.2,54.3,0.0,0.0,0.0,0.0,0.0
2014-06-04,00064264407,23.3,26.0,20.2,65.6,68.4,54.3,59.7,0.5,0.0,0.0,0.0,1.5
2014-06-05,00064264407,20.5,22.9,17.6,80.5,85.3,64.8,70.8,3.5,3.0,5.5,0.0,0.0
2014-06-06,00064264407,22.7,26.9,20.2,77.5,77.0,70.8,62.3,0.0,0.0,0.0,0.0,0.0
2014-06-07,00064264407,22.4,25.3,20.2,87.1,86.3,81.7,71.7,0.5,0.0,0.5,0.5,0.0
2014-06-08,00064264407,24.8,31.1,20.0,78.3,87.6,50.1,64.6,0.0,0.0,0.0,0.0,0.0
2014-06-09,00064264407,25.0,30.7,20.1,80.6,87.5,56.9,47.6,11.5,14.5,0.0,0.0,0.0
2014-06-10,00064264407,24.9,29.3,22.1,71.9,75.7,55.4,65.2,0.5,0.0,0.0,0.0,0.5
2014-06-11,00064264407,23.2,25.8,20.6,74.1,75.1,63.7,68.7,0.0,0.0,0.0,0.0,0.0
2014-06-12,00064264407,22.0,26.1,19.5,91.3,95.5,65.4,78.9,3.0,1.0,2.0,0.0,3.0
2014-06-13,00064264407,21.2,24.8,18.3,81.8,77.6,58.1,64.5,0.0,0.0,0.0,0.0,0.0
2014-06-14,00064264407,22.2,26.1,17.3,66.7,79.6,50.8,59.3,0.0,0.0,0.0,0.0,0.0
2014-06-15,00064264407,24.8,30.5,19.6,77.4,79.7,45.5,35.4,0.0,0.0,0.0,0.0,0.0
2014-06-16,00064264407,25.0,30.3,19.2,69.7,80.2,41.5,38.3,0.0,0.0,0.0,0.0,0.0
2014-06-17,00064264407,24.3,28.3,20.9,57.8,71.5,49.3,47.9,0.0,0.0,0.0,0.0,0.0
2014-06-18,00064264407,21.8,24.5,19.7,62.0,68.5,59.5,73.9,0.0,0.0,0.0,0.0,0.0
2014-06-19,00064264407,23.9,31.6,17.4,87.2,90.7,45.5,40.0,0.0,0.0,0.0,0.0,0.0
2014-06-20,00064264407,24.7,30.3,20.3,68.3,78.9,44.4,67.7,0.0,0.0,0.0,0.0,0.0
2014-06-21,00064264407,25.0,29.7,22.3,73.9,77.7,57.8,57.4,0.0,0.0,0.0,0.0,0.0
2014-06-22,00064264407,22.0,25.3,20.1,88.6,90.4,74.9,81.7,1.0,2.5,3.0,0.5,0.0
2014-06-23,00064264407,23.1,27.7,20.1,85.9,85.9,51.2,54.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,00064264407,24.3,29.1,19.8,68.8,75.7,47.6,55.0,0.0,0.0,0.0,0.0,0.0
2014-06-25,00064264407,25.6,33.1,20.4,60.7,71.3,45.3,43.3,0.0,0.0,0.0,0.0,0.0
2014-06-26,00064264407,25.2,30.1,22.2,80.7,83.3,53.5,69.2,0.0,0.0,0.0,0.0,0.0
2014-06-27,00064264407,24.7,27.0,22.8,72.8,75.5,57.7,60.9,0.0,0.0,0.0,0.0,0.0
